date,imo,description,type
2024-01-02,9866392,Vessel VOSTOCHNYPROSPECT exited JOHOR,possible_sts_start
2024-02-09,9866392,Vessel VOSTOCHNYPROSPECT exited JOHOR,possible_sts_end
2024-01-03,9866392,Vessel VOSTOCHNYPROSPECT exited JOHOR,possible_sts_start
2024-02-08,9866392,Vessel VOSTOCHNYPROSPECT exited JOHOR,possible_sts_end
2023-03-29,9412995,Vessel OSPEROUS exited JOHOR,possible_sts_start
2023-07-27,9412995,Vessel OSPEROUS exited JOHOR,possible_sts_end
2022-09-28,9412995,Vessel OSPEROUS exited MALTA,possible_sts_start
2022-10-09,9412995,Vessel OSPEROUS exited MALTA,possible_sts_end
2022-10-01,9412995,Vessel OSPEROUS exited MALTA,possible_sts_start
2022-10-08,9412995,Vessel OSPEROUS exited MALTA,possible_sts_end
2022-09-29,9412995,Vessel OSPEROUS exited MALTA,possible_sts_start
2022-10-10,9412995,Vessel OSPEROUS exited MALTA,possible_sts_end
2023-04-26,9374868,Vessel ELEPHANT exited JOHOR,possible_sts_start
2024-03-29,9374868,Vessel ELEPHANT exited JOHOR,possible_sts_end
2023-08-21,9374868,Vessel ELEPHANT exited LACONIA,possible_sts_start
2024-08-09,9374868,Vessel ELEPHANT exited MALTA,possible_sts_end
2023-08-24,9374868,Vessel ELEPHANT exited LACONIA,possible_sts_start
2024-01-14,9374868,Vessel ELEPHANT exited LACONIA,possible_sts_end
2022-06-15,9360415,Vessel AIDA exited MALTA,possible_sts_start
2022-08-15,9360415,Vessel AIDA exited MALTA,possible_sts_end
2022-05-18,9360415,Vessel AIDA exited LACONIA,possible_sts_start
2022-05-27,9360415,Vessel AIDA exited LACONIA,possible_sts_end
2022-05-19,9360415,Vessel AIDA exited LACONIA,possible_sts_start
2022-05-26,9360415,Vessel AIDA exited LACONIA,possible_sts_end
2022-05-15,9360415,Vessel AIDA exited LACONIA,possible_sts_start
2022-05-23,9360415,Vessel AIDA exited LACONIA,possible_sts_end
2022-04-27,9242120,Vessel ROSSONERI exited JOHOR,possible_sts_start
2022-11-23,9242120,Vessel ROSSONERI exited JOHOR,possible_sts_end
2022-01-27,9242120,Vessel ROSSONERI exited JOHOR,possible_sts_start
2022-11-15,9242120,Vessel ROSSONERI exited JOHOR,possible_sts_end
2022-01-15,9242120,Vessel ROSSONERI exited JOHOR,possible_sts_start
2022-05-09,9242120,Vessel ROSSONERI exited JOHOR,possible_sts_end
2022-01-12,9242120,Vessel ROSSONERI exited JOHOR,possible_sts_start
2022-07-01,9242120,Vessel ROSSONERI exited JOHOR,possible_sts_end
2022-06-30,9242120,Vessel ROSSONERI exited JOHOR,possible_sts_start
2022-10-17,9242120,Vessel ROSSONERI exited JOHOR,possible_sts_end
2022-01-11,9242120,Vessel ROSSONERI exited JOHOR,possible_sts_start
2022-05-16,9242120,Vessel ROSSONERI exited JOHOR,possible_sts_end
2023-03-21,9419723,Vessel NORDSKATE exited JOHOR,possible_sts_start
2023-03-29,9419723,Vessel NORDSKATE exited JOHOR,possible_sts_end
2023-09-27,9356751,Vessel BEKSFENIX exited MALTA,possible_sts_start
2023-12-14,9356751,Vessel BEKSFENIX exited MALTA,possible_sts_end
2022-07-22,9422988,Vessel SUPERSAPPHIRE exited JOHOR,possible_sts_start
2022-08-07,9422988,Vessel SUPERSAPPHIRE exited JOHOR,possible_sts_end
2022-06-25,9346873,Vessel MAREORIENS exited JOHOR,possible_sts_start
2023-06-12,9346873,Vessel MAREORIENS exited JOHOR,possible_sts_end
2022-05-22,9346873,Vessel MAREORIENS exited JOHOR,possible_sts_start
2023-06-11,9346873,Vessel MAREORIENS exited JOHOR,possible_sts_end
2023-12-26,9297371,Vessel SULEYMANI exited LACONIA,possible_sts_start
2024-02-06,9297371,Vessel SULEYMANI exited LACONIA,possible_sts_end
2023-12-25,9297371,Vessel SULEYMANI exited LACONIA,possible_sts_start
2024-02-03,9297371,Vessel SULEYMANI exited LACONIA,possible_sts_end
2023-12-28,9297371,Vessel SULEYMANI exited LACONIA,possible_sts_start
2024-02-05,9297371,Vessel SULEYMANI exited LACONIA,possible_sts_end
2024-08-15,9257993,Vessel MISTRAL1 exited JOHOR,possible_sts_start
2024-09-10,9257993,Vessel MISTRAL1 exited JOHOR,possible_sts_end
2023-11-19,9334789,Vessel THELOOP exited MALTA,possible_sts_start
2024-01-19,9334789,Vessel THELOOP exited MALTA,possible_sts_end
2023-12-15,9334789,Vessel THELOOP exited MALTA,possible_sts_start
2024-03-09,9334789,Vessel THELOOP exited MALTA,possible_sts_end
2023-01-08,9327449,Vessel ASSOS exited JOHOR,possible_sts_start
2023-01-08,9327449,Vessel ASSOS exited JOHOR,possible_sts_start
2024-07-18,9327449,Vessel ASSOS exited MALTA,possible_sts_end
2024-07-18,9327449,Vessel ASSOS exited MALTA,possible_sts_end
2023-05-07,9387279,Vessel LHOTSE exited LOME,possible_sts_start
2023-12-02,9387279,Vessel LHOTSE exited LOME,possible_sts_end
2023-05-14,9387279,Vessel LHOTSE exited LOME,possible_sts_start
2023-05-17,9387279,Vessel LHOTSE exited LOME,possible_sts_end
2024-07-05,9387279,Vessel LHOTSE exited MALTA,possible_sts_start
2024-07-21,9387279,Vessel LHOTSE exited MALTA,possible_sts_end
2024-07-13,9387279,Vessel LHOTSE exited MALTA,possible_sts_start
2024-07-25,9387279,Vessel LHOTSE exited MALTA,possible_sts_end
2024-07-12,9387279,Vessel LHOTSE exited MALTA,possible_sts_start
2024-07-28,9387279,Vessel LHOTSE exited MALTA,possible_sts_end
2023-07-17,9277747,Vessel ELISE exited JOHOR,possible_sts_start
2023-08-08,9277747,Vessel ELISE exited JOHOR,possible_sts_end
2023-07-18,9277747,Vessel ELISE exited JOHOR,possible_sts_start
2023-08-03,9277747,Vessel ELISE exited JOHOR,possible_sts_end
2023-07-20,9277747,Vessel ELISE exited JOHOR,possible_sts_start
2023-08-04,9277747,Vessel ELISE exited JOHOR,possible_sts_end
2023-07-22,9277747,Vessel ELISE exited JOHOR,possible_sts_start
2023-07-28,9277747,Vessel ELISE exited JOHOR,possible_sts_end
2023-07-30,9277747,Vessel ELISE exited JOHOR,possible_sts_start
2024-01-07,9277747,Vessel ELISE exited DAKAR,possible_sts_end
2023-12-14,9277747,Vessel ELISE exited DAKAR,possible_sts_start
2023-12-26,9277747,Vessel ELISE exited DAKAR,possible_sts_end
2023-12-21,9277747,Vessel ELISE exited DAKAR,possible_sts_start
2023-12-30,9277747,Vessel ELISE exited DAKAR,possible_sts_end
2023-05-09,9277747,Vessel ELISE exited MALTA,possible_sts_start
2024-04-26,9277747,Vessel ELISE exited MALTA,possible_sts_end
2024-02-25,9277747,Vessel ELISE exited LACONIA,possible_sts_start
2024-03-06,9277747,Vessel ELISE exited LACONIA,possible_sts_end
2024-06-14,9315769,Vessel THESAUCE exited DAKAR,possible_sts_start
2024-06-25,9315769,Vessel THESAUCE exited DAKAR,possible_sts_end
2024-06-15,9315769,Vessel THESAUCE exited DAKAR,possible_sts_start
2024-06-24,9315769,Vessel THESAUCE exited DAKAR,possible_sts_end
2022-02-01,9410870,Vessel CELSIUSEVERETT exited JOHOR,possible_sts_start
2022-09-14,9410870,Vessel CELSIUSEVERETT exited JOHOR,possible_sts_end
2023-04-06,9307815,Vessel ELECTRA exited LOME,possible_sts_start
2023-04-21,9307815,Vessel ELECTRA exited LOME,possible_sts_end
2023-04-30,9307815,Vessel ELECTRA exited LOME,possible_sts_start
2023-05-03,9307815,Vessel ELECTRA exited LOME,possible_sts_end
2023-04-21,9307815,Vessel ELECTRA exited LOME,possible_sts_start
2023-05-25,9307815,Vessel ELECTRA exited LOME,possible_sts_end
2023-04-29,9307815,Vessel ELECTRA exited LOME,possible_sts_start
2023-05-27,9307815,Vessel ELECTRA exited LOME,possible_sts_end
2023-05-03,9307815,Vessel ELECTRA exited LOME,possible_sts_start
2023-05-22,9307815,Vessel ELECTRA exited LOME,possible_sts_end
2023-05-05,9307815,Vessel ELECTRA exited LOME,possible_sts_start
2023-05-14,9307815,Vessel ELECTRA exited LOME,possible_sts_end
2023-04-24,9307815,Vessel ELECTRA exited LOME,possible_sts_start
2023-05-11,9307815,Vessel ELECTRA exited LOME,possible_sts_end
2023-09-16,9299745,Vessel HSARGE exited LOME,possible_sts_start
2023-10-17,9299745,Vessel HSARGE exited LOME,possible_sts_end
2023-09-29,9299745,Vessel HSARGE exited LOME,possible_sts_start
2023-10-13,9299745,Vessel HSARGE exited LOME,possible_sts_end
2023-09-22,9299745,Vessel HSARGE exited LOME,possible_sts_start
2023-10-09,9299745,Vessel HSARGE exited LOME,possible_sts_end
2023-09-28,9299745,Vessel HSARGE exited LOME,possible_sts_start
2023-10-10,9299745,Vessel HSARGE exited LOME,possible_sts_end
2023-09-25,9299745,Vessel HSARGE exited LOME,possible_sts_start
2023-10-01,9299745,Vessel HSARGE exited LOME,possible_sts_end
2024-01-23,9299745,Vessel HSARGE exited MALTA,possible_sts_start
2024-02-14,9299745,Vessel HSARGE exited MALTA,possible_sts_end
2024-01-27,9299745,Vessel HSARGE exited MALTA,possible_sts_start
2024-02-15,9299745,Vessel HSARGE exited MALTA,possible_sts_end
2024-01-12,9299745,Vessel HSARGE exited MALTA,possible_sts_start
2024-02-21,9299745,Vessel HSARGE exited MALTA,possible_sts_end
2024-01-20,9299745,Vessel HSARGE exited MALTA,possible_sts_start
2024-02-07,9299745,Vessel HSARGE exited MALTA,possible_sts_end
2024-01-19,9299745,Vessel HSARGE exited MALTA,possible_sts_start
2024-02-09,9299745,Vessel HSARGE exited MALTA,possible_sts_end
2024-01-21,9299745,Vessel HSARGE exited MALTA,possible_sts_start
2024-01-24,9299745,Vessel HSARGE exited MALTA,possible_sts_end
2023-07-12,9299745,Vessel HSARGE exited MALTA,possible_sts_start
2023-12-26,9299745,Vessel HSARGE exited MALTA,possible_sts_end
2023-05-05,9299745,Vessel HSARGE exited LACONIA,possible_sts_start
2024-01-08,9299745,Vessel HSARGE exited MALTA,possible_sts_end
2023-06-02,9299745,Vessel HSARGE exited LACONIA,possible_sts_start
2023-06-23,9299745,Vessel HSARGE exited LACONIA,possible_sts_end
2023-05-03,9299745,Vessel HSARGE exited LACONIA,possible_sts_start
2023-06-18,9299745,Vessel HSARGE exited LACONIA,possible_sts_end
2023-05-27,9299745,Vessel HSARGE exited LACONIA,possible_sts_start
2023-05-30,9299745,Vessel HSARGE exited LACONIA,possible_sts_end
2023-06-20,9299745,Vessel HSARGE exited LACONIA,possible_sts_start
2023-07-07,9299745,Vessel HSARGE exited LACONIA,possible_sts_end
2023-06-21,9299745,Vessel HSARGE exited LACONIA,possible_sts_start
2023-06-22,9299745,Vessel HSARGE exited LACONIA,possible_sts_end
2023-05-31,9299745,Vessel HSARGE exited LACONIA,possible_sts_start
2023-07-06,9299745,Vessel HSARGE exited LACONIA,possible_sts_end
2024-03-16,9257814,Vessel MARATHON exited MALTA,possible_sts_start
2024-03-16,9288746,Vessel MARATHON exited MALTA,possible_sts_start
2024-08-15,9257814,Vessel MARATHON exited MALTA,possible_sts_end
2024-08-15,9288746,Vessel MARATHON exited MALTA,possible_sts_end
2022-03-24,9382712,Vessel BLACKSWAN exited JOHOR,possible_sts_start
2024-03-15,9257814,Vessel MARATHON exited LACONIA,possible_sts_end
2024-03-15,9288746,Vessel MARATHON exited LACONIA,possible_sts_end
2023-04-16,9299123,Vessel SOFIAK exited LOME,possible_sts_start
2023-05-04,9299123,Vessel SOFIAK exited LOME,possible_sts_end
2022-09-15,9259745,Vessel LILASHENZHEN exited JOHOR,possible_sts_start
2022-11-10,9259745,Vessel LILASHENZHEN exited JOHOR,possible_sts_end
2022-10-25,9259745,Vessel LILASHENZHEN exited JOHOR,possible_sts_start
2022-10-29,9259745,Vessel LILASHENZHEN exited JOHOR,possible_sts_end
2022-10-29,9259745,Vessel LILASHENZHEN exited JOHOR,possible_sts_start
2022-11-13,9259745,Vessel LILASHENZHEN exited JOHOR,possible_sts_end
2022-02-15,9263203,Vessel HAFNIAADAMELLO exited MALTA,possible_sts_start
2022-07-24,9263203,Vessel HAFNIAADAMELLO exited MALTA,possible_sts_end
2022-03-23,9263203,Vessel HAFNIAADAMELLO exited LACONIA,possible_sts_start
2022-05-19,9263203,Vessel HAFNIAADAMELLO exited LACONIA,possible_sts_end
2022-05-15,9263203,Vessel HAFNIAADAMELLO exited LACONIA,possible_sts_start
2022-05-27,9263203,Vessel HAFNIAADAMELLO exited LACONIA,possible_sts_end
2023-08-09,9332834,Vessel WISDOMSDAUGHTER exited LACONIA,possible_sts_start
2023-10-15,9332834,Vessel WISDOMSDAUGHTER exited MALTA,possible_sts_end
2023-10-14,9332834,Vessel WISDOMSDAUGHTER exited MALTA,possible_sts_start
2023-11-16,9332834,Vessel WISDOMSDAUGHTER exited MALTA,possible_sts_end
2023-09-09,9332834,Vessel WISDOMSDAUGHTER exited MALTA,possible_sts_start
2023-12-17,9332834,Vessel WISDOMSDAUGHTER exited MALTA,possible_sts_end
2024-05-07,9599341,Vessel JUPITERI exited LACONIA,possible_sts_start
2024-05-19,9599341,Vessel JUPITERI exited LACONIA,possible_sts_end
2024-05-02,9599341,Vessel JUPITERI exited LACONIA,possible_sts_start
2024-05-16,9599341,Vessel JUPITERI exited LACONIA,possible_sts_end
2024-05-01,9599341,Vessel JUPITERI exited LACONIA,possible_sts_start
2024-05-15,9599341,Vessel JUPITERI exited LACONIA,possible_sts_end
2023-11-07,9599341,Vessel JUPITERI exited LACONIA,possible_sts_start
2024-02-29,9599341,Vessel JUPITERI exited LACONIA,possible_sts_end
2023-08-21,9599341,Vessel JUPITERI exited LACONIA,possible_sts_start
2024-01-19,9599341,Vessel JUPITERI exited LACONIA,possible_sts_end
2024-01-06,9599341,Vessel JUPITERI exited LACONIA,possible_sts_start
2024-03-29,9599341,Vessel JUPITERI exited LACONIA,possible_sts_end
2024-01-11,9599341,Vessel JUPITERI exited LACONIA,possible_sts_start
2024-04-19,9599341,Vessel JUPITERI exited LACONIA,possible_sts_end
2024-01-02,9599341,Vessel JUPITERI exited LACONIA,possible_sts_start
2024-01-16,9599341,Vessel JUPITERI exited LACONIA,possible_sts_end
2023-11-03,9599341,Vessel JUPITERI exited LACONIA,possible_sts_start
2024-03-22,9599341,Vessel JUPITERI exited LACONIA,possible_sts_end
2024-03-23,9599341,Vessel JUPITERI exited LACONIA,possible_sts_start
2024-04-28,9599341,Vessel JUPITERI exited LACONIA,possible_sts_end
2024-02-29,9599341,Vessel JUPITERI exited LACONIA,possible_sts_start
2024-04-25,9599341,Vessel JUPITERI exited LACONIA,possible_sts_end
2023-09-30,9599341,Vessel JUPITERI exited LACONIA,possible_sts_start
2024-01-11,9599341,Vessel JUPITERI exited LACONIA,possible_sts_end
2023-10-02,9599341,Vessel JUPITERI exited LACONIA,possible_sts_start
2024-04-22,9599341,Vessel JUPITERI exited LACONIA,possible_sts_end
2022-10-10,9585912,Vessel MARLIN exited LACONIA,possible_sts_start
2024-04-24,9585912,Vessel MARLIN exited LACONIA,possible_sts_end
2022-09-23,9585912,Vessel MARLIN exited LACONIA,possible_sts_start
2024-01-24,9585912,Vessel MARLIN exited LACONIA,possible_sts_end
2023-03-12,9413559,Vessel NSANTARCTIC exited MALTA,possible_sts_start
2023-07-15,9413559,Vessel NSANTARCTIC exited MALTA,possible_sts_end
2022-04-05,9413559,Vessel NSANTARCTIC exited MALTA,possible_sts_start
2023-10-16,9413559,Vessel NSANTARCTIC exited MALTA,possible_sts_end
2023-04-12,9413559,Vessel NSANTARCTIC exited MALTA,possible_sts_start
2023-05-13,9413559,Vessel NSANTARCTIC exited MALTA,possible_sts_end
2022-11-10,9413559,Vessel NSANTARCTIC exited MALTA,possible_sts_start
2024-08-13,9645023,Vessel VASILYSURIKOV exited LACONIA,possible_sts_end
2023-04-16,9645023,Vessel VASILYSURIKOV exited LACONIA,possible_sts_start
2024-06-09,9645023,Vessel VASILYSURIKOV exited LACONIA,possible_sts_end
2022-04-27,9645023,Vessel VASILYSURIKOV exited LACONIA,possible_sts_start
2023-03-29,9645023,Vessel VASILYSURIKOV exited LACONIA,possible_sts_end
2024-04-19,9308857,Vessel CARMEL exited MALTA,possible_sts_start
2024-04-27,9308857,Vessel CARMEL exited MALTA,possible_sts_end
2023-03-23,9308857,Vessel CARMEL exited MALTA,possible_sts_start
2024-04-26,9308857,Vessel CARMEL exited MALTA,possible_sts_end
2023-04-02,9281011,Vessel ORIENTALPEARL exited JOHOR,possible_sts_start
2023-05-04,9281011,Vessel ORIENTALPEARL exited JOHOR,possible_sts_end
2022-09-12,9281011,Vessel ORIENTALPEARL exited LACONIA,possible_sts_start
2023-03-11,9281011,Vessel ORIENTALPEARL exited LACONIA,possible_sts_end
2022-09-08,9281011,Vessel ORIENTALPEARL exited LACONIA,possible_sts_start
2023-03-10,9281011,Vessel ORIENTALPEARL exited LACONIA,possible_sts_end
2022-09-13,9281011,Vessel ORIENTALPEARL exited LACONIA,possible_sts_start
2022-09-18,9281011,Vessel ORIENTALPEARL exited LACONIA,possible_sts_end
2023-09-09,9306457,Vessel ANNABELLE exited JOHOR,possible_sts_start
2024-02-08,9306457,Vessel ANNABELLE exited JOHOR,possible_sts_end
2023-05-18,9306457,Vessel ANNABELLE exited JOHOR,possible_sts_start
2024-02-16,9306457,Vessel ANNABELLE exited JOHOR,possible_sts_end
2022-12-26,9306457,Vessel ANNABELLE exited JOHOR,possible_sts_start
2023-11-27,9306457,Vessel ANNABELLE exited JOHOR,possible_sts_end
2023-09-08,9306457,Vessel ANNABELLE exited JOHOR,possible_sts_start
2023-12-27,9306457,Vessel ANNABELLE exited JOHOR,possible_sts_end
2023-11-27,9306457,Vessel ANNABELLE exited JOHOR,possible_sts_start
2023-12-28,9306457,Vessel ANNABELLE exited JOHOR,possible_sts_end
2024-02-20,9334557,Vessel LYDIA exited JOHOR,possible_sts_start
2024-08-07,9334557,Vessel LYDIA exited JOHOR,possible_sts_end
2024-02-27,9334557,Vessel LYDIA exited JOHOR,possible_sts_start
2024-08-02,9334557,Vessel LYDIA exited JOHOR,possible_sts_end
2023-08-30,9334557,Vessel LYDIA exited MALTA,possible_sts_start
2023-10-02,9334557,Vessel LYDIA exited MALTA,possible_sts_end
2024-05-23,9334557,Vessel LYDIA exited MALTA,possible_sts_start
2024-05-30,9334557,Vessel LYDIA exited MALTA,possible_sts_end
2024-05-18,9334557,Vessel LYDIA exited MALTA,possible_sts_start
2024-06-07,9334557,Vessel LYDIA exited MALTA,possible_sts_end
2024-05-13,9334557,Vessel LYDIA exited MALTA,possible_sts_start
2024-06-05,9334557,Vessel LYDIA exited MALTA,possible_sts_end
2024-05-17,9334557,Vessel LYDIA exited MALTA,possible_sts_start
2024-06-03,9334557,Vessel LYDIA exited MALTA,possible_sts_end
2024-05-24,9334557,Vessel LYDIA exited MALTA,possible_sts_start
2024-05-31,9334557,Vessel LYDIA exited MALTA,possible_sts_end
2023-08-21,9334557,Vessel LYDIA exited MALTA,possible_sts_start
2023-08-30,9334557,Vessel LYDIA exited MALTA,possible_sts_end
2024-05-09,9334557,Vessel LYDIA exited MALTA,possible_sts_start
2024-05-13,9334557,Vessel LYDIA exited MALTA,possible_sts_end
2023-08-27,9334557,Vessel LYDIA exited MALTA,possible_sts_start
2024-06-16,9334557,Vessel LYDIA exited MALTA,possible_sts_end
2024-05-06,9334557,Vessel LYDIA exited MALTA,possible_sts_start
2024-05-15,9334557,Vessel LYDIA exited MALTA,possible_sts_end
2023-11-18,9334557,Vessel LYDIA exited LACONIA,possible_sts_start
2024-01-28,9334557,Vessel LYDIA exited LACONIA,possible_sts_end
2023-11-08,9334557,Vessel LYDIA exited LACONIA,possible_sts_start
2024-01-24,9334557,Vessel LYDIA exited LACONIA,possible_sts_end
2023-09-04,9334557,Vessel LYDIA exited LACONIA,possible_sts_start
2023-11-23,9334557,Vessel LYDIA exited LACONIA,possible_sts_end
2023-09-03,9334557,Vessel LYDIA exited LACONIA,possible_sts_start
2023-11-21,9334557,Vessel LYDIA exited LACONIA,possible_sts_end
2023-09-02,9334557,Vessel LYDIA exited LACONIA,possible_sts_start
2023-11-19,9334557,Vessel LYDIA exited LACONIA,possible_sts_end
2022-10-29,9319703,Vessel GREATJACOMBO exited JOHOR,possible_sts_start
2023-07-20,9319703,Vessel GREATJACOMBO exited JOHOR,possible_sts_end
2022-10-22,9319703,Vessel GREATJACOMBO exited JOHOR,possible_sts_start
2023-04-17,9319703,Vessel GREATJACOMBO exited JOHOR,possible_sts_end
2023-04-20,9319703,Vessel GREATJACOMBO exited JOHOR,possible_sts_start
2023-07-21,9319703,Vessel GREATJACOMBO exited JOHOR,possible_sts_end
2022-11-01,9319703,Vessel GREATJACOMBO exited JOHOR,possible_sts_start
2023-04-26,9319703,Vessel GREATJACOMBO exited JOHOR,possible_sts_end
2023-02-02,9319703,Vessel GREATJACOMBO exited LACONIA,possible_sts_start
2023-06-21,9319703,Vessel GREATJACOMBO exited LACONIA,possible_sts_end
2022-05-18,9384095,Vessel JEMMA exited LACONIA,possible_sts_start
2023-03-03,9384095,Vessel JEMMA exited LACONIA,possible_sts_end
2024-07-17,9292503,Vessel BULL exited MALTA,possible_sts_start
2024-08-23,9292503,Vessel BULL exited MALTA,possible_sts_end
2024-07-16,9292503,Vessel BULL exited MALTA,possible_sts_start
2024-08-24,9292503,Vessel BULL exited MALTA,possible_sts_end
2023-01-01,9292199,Vessel BESIKTASDARDANELLES exited LACONIA,possible_sts_start
2023-04-16,9292199,Vessel BESIKTASDARDANELLES exited LACONIA,possible_sts_end
2023-03-18,9292199,Vessel BESIKTASDARDANELLES exited AUGUSTA,possible_sts_start
2023-03-25,9292199,Vessel BESIKTASDARDANELLES exited AUGUSTA,possible_sts_end
2022-12-17,9378618,Vessel PIONEERBAY exited JOHOR,possible_sts_start
2023-04-07,9378618,Vessel PIONEERBAY exited JOHOR,possible_sts_end
2022-06-02,9378618,Vessel PIONEERBAY exited JOHOR,possible_sts_start
2023-04-05,9378618,Vessel PIONEERBAY exited JOHOR,possible_sts_end
2022-09-12,9378618,Vessel PIONEERBAY exited JOHOR,possible_sts_start
2023-03-19,9378618,Vessel PIONEERBAY exited JOHOR,possible_sts_end
2022-11-17,9378618,Vessel PIONEERBAY exited JOHOR,possible_sts_start
2023-06-21,9378618,Vessel PIONEERBAY exited JOHOR,possible_sts_end
2022-04-02,9378618,Vessel PIONEERBAY exited LOME,possible_sts_start
2022-11-17,9378618,Vessel PIONEERBAY exited JOHOR,possible_sts_end
2023-04-22,9288356,Vessel BEKSLILY exited LOME,possible_sts_start
